SentimentText,label,language,urgency
@RailMinIndia  @sureshprabhubjp @IRCATERINGHave ben sending msgs the lst night to 58888.Recvd no reply.Am i wrong to ask fr ny refund..?,4,0,0
@sureshpprabhu @RailMinIndia want to buy tickets of saraighat exp for 12/10 frm hwh.but for last few days within 30sec all ac tickets r sold,4,0,1
@RailMinIndia a women gave birth to baby.Plzzz send police also as some feud is happening over babay,6,0,1
"@RailMinIndia  @sureshpprabhu  @sureshprabhubjp train no:12423,B:11=14&amp;16Disgstin behavior by da atender.Poor toilet condtns.",7,0,0
@railminindia thanks sir light has came,1,0,-1
@sureshpprabhu @RailMinIndia when are you planning to make catering charges in Shatabdi optional?,8,0,1
"@RailMinIndia travelling in 09456 frm gandhidham to surat.  There is no water in B1, paying more thn normal fare. how it is special train??",7,0,0
@irctceastzone @RailMinIndia Nothing happened yet I didn't receive any call and I am about to reach my destinationâ¦ https://t.co/YYwYp6v1cm,1,0,-1
"finger brokenof my frnd by falling from upper berth, cannot find any medical assistance pnr 4512791357",6,0,2
"@bbiswajit88 @RailMinIndia Sorry,  the tweet received from @RailMinIndia doesn't contain your complaint.",1,0,-1
pantry officials billing us double than printed . All complaints in vain pnr 4512791357,8,0,1
@RailMinIndia rough language n sir my small advice ticket collecter ko sikya jaye ki passenger n staff se kaise baat ki jti Ty rly ministry,7,4,1
"RT @DOTrPH: ATM : Contract signing for construction of PNR Clark Phase 1 (Tutuban-Malolos) project bet. DOTr, NSTren Consortium https://t.câ¦",0,0,-1
@RailMinIndia @sureshpprabhu will never travel in 12189 n 12190. Two hours already late. Dinner may not be available at gwalior now,2,0,0
"@IRCTC_Ltd @RailMinIndia @PiyushGoyal if my ticket remains RAC even after chart is prepared, then isn't logically wâ¦ https://t.co/k2pui7f6wl",4,0,0
@RailMinIndia Train No. 22462. B7 is very poorly maintained yesterday toilets were dirty. today no water in toilets. @sureshpprabhu,7,0,0
@RailMinIndia Unreserved people sitting near toilets female passengers finding difficult to use washroom pnr 8647770808 coach s12,7,0,1
"@sureshpprabhu @RailMinIndia @IRCTC_Ltd refunds for PNR's 4631100452, 4738172060, 4116851372, 4836735071 pending since 30th may 2016. pl hlp",4,0,1
@sureshpprabhu @IRCTC_Ltd @RailMinIndia payment done. Ticket not issued. And cant book again as 2 tickets (1/2) https://t.co/i8ak6SsWp9,4,0,0
pnr no 4512791357 need mdical 1.having blood vomits ,6,0,2
"@RailMinIndia @santosh4soni Sir, thanks for your appreciation.",1,0,-1
@RailMinIndia We r travelling in train no. 22634 from delhi to UDUPi.....There is no water shop available in the train...In ha 1 coach....,7,0,0
"@sureshpprabhu @RailMinIndia Sir no response from anywhere neither @GMNWRailway @IRCTC_Ltd nor @RailMinIndia TDR Rejected, PNR 2763153576",7,0,0
"@RailMinIndia my 2AC ticket status changed from rac-12 to w/l 2, whats happening in Indian railway JAI HO CORRUPTION https://t.co/KpYzDhmf4E",4,4,0
"@RailMinIndia @drmdelhi dear sir Kisan express 14519 regularly late arrived at Hisar, complaint  or tweeted so manyâ¦ https://t.co/DDcrzPRWq8",2,0,0
"@RailMinIndia Dadar-Bikaner Express(12490) running 1:30hours late,worst travel experience in life.and we r dreaming about Fast bullet train",2,0,1
HEREISTITLE https://t.co/840D5D8WJS,0,0,-1
" PNR-2337792679 Trn:12802 Dt:02-12-2017 Frm MGS to CTC Cls:3A P1-B1,54 Sir I lost my shoes.may be some one stolen",6,0,0
@RailMinIndia there is leakage of roof of train no. 16346 coach no B4 at toilet and near toilet area. Repair it. https://t.co/rcDA52wbZw,7,0,0
@RailMinIndia Sir we waiting 4 train 12584.It time is 2PM but it is 1 hour late n still no delay on enquiry .Kindly look into it,2,0,0
@drmncrald @GMNCR1 @rudrakumathakur @RailSamachar @RailMinIndia @PMOIndia @narendramodi @PMOffice_Indiaâ¦ https://t.co/Z8FOLm3QmX,1,0,-1
@RailMinIndia one day railway official plz try to booking for tatkal tickets then u will understand that all tickets are booked by counter.,4,0,1
RT @KARailway: Provide 1min stoppage for Karnataka Sampark Kranthi at #Haveri @DrmMys @GMSWR @RailMinIndia @PiyushGoyalOffcâ¦,8,0,0
@RailMinIndia PNR no 2816590786 &amp; 2815712288  one  S5 35 allotted  for two persons  kindly help,4,0,1
@sureshpprabhu @RailMinIndia This is Boisar station when I was there last week. Clean platform and tracks. https://t.co/rI8cYCcFqA,1,0,-1
@sureshpprabhu @RailMinIndia Coach-G16 12878 the condition of bathroom and coach is disappointing.. No water in bathroom.. Pnr - 276-1985743,7,0,0
@RailMinIndia what is the price of water bottle in train?,1,0,-1
@RailMinIndia @sureshpprabhu sir today I tried tatkal booking @ 10:58 the server not allowing me to login horrible exp hope u do d needful,4,0,1
"@sureshpprabhu @RailMinIndia @drmjabalpur Sir, there is no water in coaches S-2,S-3 of train no. 12167.Train at Jabalpur.Kindly refill water",7,0,0
@RailMinIndia train no 12554 is also 2 hours late but on gonda station my train hold &amp; wait for 12554 after coming &amp; pass this train.,2,0,0
@RailMinIndia sir I have lodged complaint no W/NR/LKO/000131407 DT 06/06/2016None has replied..... Kindly intervene,8,0,0
"RT @RailMinIndia: All commodities have registered robust growth with steel at 16%, cement 10%, containers 13%, iron ore 5% and coal 2â¦ ",0,0,-1
@RailMinIndia tatkal agents @nagpurrailwaystation https://t.co/qXwmxHRYhg,1,0,-1
"@RailMinIndia  PNR 2219054565 coach is so dirty , no cleaning facility Evn dustbin is  full .  inconvenience caused.",3,0,0
"@RailMinIndia Seeking clarification. If I book tickt frm statn A to B with boarding statn as X, TT will not cancel my ticket till station X?",1,0,-1
"@sureshpprabhu @RailMinIndia @PMOIndia  no one can sit anywhere, as there is water from every where inside compartment.",7,0,1
@manojsinhabjp https://t.co/7qbVSFwgdF,1,0,-1
@RailMinIndia Sir this one is the detail...... https://t.co/AQJ6C3qg9g,1,0,-1
@RailMinIndia Now Iam forced to travel to BZA to track the same as NDLS refused for any help. This is a horrible situation.,8,0,1
"@RailMinIndia PNR:2647285212,TRAIN:22471Railway says that they provide free wifi in this train.  But wifi is not working in my coach.",7,0,0
@sureshpprabhu @RailMinIndia what's the point of paying dynamic prices when u can't run a train on time #SuvidhaExp,2,0,0
@sureshpprabhu @RailMinIndia catering team is even not selling railway water...selling water of different cmpny without sealed pack...,8,0,0
"@sureshpprabhu @RailMinIndia delhi amritsar shatabdi 12031 horrable food ,attendent has not been even bring the complain book to raise issue",7,0,1
@sureshpprabhu @RailMinIndia will also help in detecting frauds and black marketing of all sorts of tickets hope you would like the idea,1,0,-1
@sureshpprabhu @Central_Railway @RailMinIndia  I have been following up for refund for 3 weeks but no response.PNR number 4737606454.,4,0,1
@RailMinIndia @BannaDipaksa @drmadiwr Send some police officer for this any immediate take action on this,1,0,-1
"Please take up my case too, I just cant keep calling on the IRCTC number that doesn't get connected @irctcwestzone @IRCTC_Ltd @RailMinIndia",8,0,0
@sureshpprabhu  Sorry to say bitter true that there is no ?????? ???? ?????? at Patna Jn. Still dirty platform n rail tracks. @RailMinIndia,3,0,0
"@Uttambanerjee10  Kindly share PNR number, issue forwarded to concerned officials @ed_eeg @Drmnfr_lmg @Drmvijayawada",1,0,-1
@sureshpprabhu  @RailMinIndia Namaste sirWhy you not make accountable caterers for proper stacking of food plate https://t.co/wHMrLEhrjs,8,0,0
"@RailMinIndia @alfapebltd Sir, u r brother could not be traced despite best efforts. Pl. lodge missing report with GRP/Varansi.",1,0,-1
@sureshpprabhu @RailMinIndia railway is going fast but still the tatkal ticket booking at irctc site is like running at tortoise speed,4,0,0
"@RailMinIndia only one charging point among six passengers in AC2nd Train No 12321, PNR 6655497313",7,0,0
"@RailMinIndia travelled by train 16649,the c2 coach was infested with cockroaches.informed drm tvm but no response",3,0,2
@RailMinIndia @akc4karnal @sureshpprabhu @narendramodi Auto Signalling should be done over DLI-UMB route asap. Trains running late.,8,0,0
@RailMinIndia Now railway is performing  best,1,0,-1
@RailMinIndia @sureshpprabhu Pantry is charging Rs 5 extra over the MRP as cooling charges colddrink..train 12802 -PNR 2219094093 S2-48,8,0,0
@RailMinIndia I am unable to contact the person can u plz call d given no...! Sry for late rply,1,0,-1
@RailMinIndia irctc looting customers for non confirmed tickets by deducting 20% any even for non confirmed W/L tickets. Weird and pathetic.,4,0,0
@RailMinIndia Train No 09810 Coach B1. AC not working and passengers are suffering a lot,7,0,1
@RailMinIndia @drmsdah ..plz let me know the fine charges for onboarding in vendor comp. of LADIES SPL. trn in sdh div,1,0,-1
@RailMinIndia @sureshpprabhu : Mobile charging sockets not working at our seats. Ticket PNR- 4631896219. Need appropriate action.,7,0,0
"@RailMinIndia I need to book full coach, so i need help, where can i book coach and my all tickets will transfer? please help me.",1,0,-1
"@RailMinIndia @SRailwayIndiaJanani Sewa launched-Infant food now available at NVRR Platform-2,Palakkad Jn.",1,0,-1
@RailMinIndia @sureshpprabhu sir Paid 500 by staff for no platform ticket  when asked reciept and name he was threatened to pay 1000,4,0,1
@RailMinIndia PNR 6253134881 train no 22940. Dirty toilets and bedroll. Pathetic. Please help.,3,0,0
@RailMinIndia @CoalIndiaHQ #StopStaggeredRestCil,1,0,-1
@RailMinIndia @EasternRailway The train 63142 has stopped due to engine breakdown since last 2hrs. Creating long agâ¦ https://t.co/o65KN5DOGs ,2,0,0
"found a fun, we passengers couldnât differentiate b/w a real and a toy pnr 4512791357",1,0,-1
@RailMinIndia 4din Se Delhi pe he Bhubaneswar kelie tickets nehin milraha train me Me n mera dost Interview kelie aaye the Plzz helpus plz,4,4,1
@RailMinIndia @sureshpprabhu Water being wasted at LTT(Mumbai). No action taken by the station master... https://t.co/QkIGDmnNS6,8,0,1
"@RailMinIndia Water pipe broken in Platform 7, SBC,  Bengaluru,  Majestic.  Kindly fix.",8,0,0
"@sureshpprabhu  @RailMinIndia  Sad reality of ur railwy Sir, we can afford water n live wtht wifi pls sir fix basics https://t.co/zTxDa1vxau",7,0,0
#amreading #urbanfantasy #uf #ufart #urbanfantasyart #magic #booksaremagic #amreading #pnr #paranormalromanceâ¦ https://t.co/0PLQ8FCV7a,0,0,-1
RT @BPShourya: It's true and strict action should be taken against ppl doing so. Few months back @RailMinIndia had issued rate lisâ¦ ,8,0,0
"@RailMinIndia tried to book tatkal tkt. made d payment 10.02 am both days, but failed get a tkt. agent manage 2 get tkt. how ? smell a rat",4,0,1
 @EasternRailway The train 63142 has stopped due to engine breakdown since last 2hrs. Creating long agâ¦ https://t.co/o65KN5DOGs,2,0,0
@RailMinIndia Want to book ticket from ndls-NJP 12june Rajdh.Ex. but almost ticket has already been booked in Tatkal https://t.co/bzR1cjt3dE,4,0,0
@RailMinIndia Train 04972 G11 catering staff only offering 1 fix meal thali for Rs.120. Had to take as no other option available. Jat-Jai,7,0,1
@RailMinIndia @sureshpprabhu Water being wasted at LTT(Mumbai). No action taken by the station master. https://t.co/BekJPgKfjt,8,0,1
@RailMinIndia may take cue from global companies to train Travelling Ticket Examiner. https://t.co/0GDt3Yofsh,8,0,0
@RailMinIndia bcoz of agents we r nt able 2 book Tatkal Tkt from RANCHI HEAD POST OFFICE Look into this. They r doing black marketing of tkt,4,0,1
@RailMinIndiaDear sirPls make the online facility for general tickets throuch irctc like portals,8,0,1
@KaliaAjit @prayag @RailMinIndia @PiyushGoyalOffc They do not have performance appraisal and variable pay. So obvioâ¦ https://t.co/p1S66EYupu,1,0,-1
@RailMinIndia pnr no. 8147850160 train. 59014 S S2 coach suspension is not working getting heavy bumps on head please repair it..now..,7,0,1
@RailMinIndia catching agents will not solve problem like this instead increase the time for booking of counter tickets like irctc 35secs,8,0,1
@RailMinIndia i have booked my ticket online but didn't get any sms or mail confirmation about reservation. https://t.co/c4IC1jEHUF,4,0,1
@sureshpprabhu @RailMinIndia trying to book tatkal ticket from MFP to NDLS for last 1 week and have failed due to your poor website performa,4,0,1
@RailMinIndia n ticket collecter full support but railway employs groupD is not allowed any coach in train n ticket collecter use some,8,0,0
@RailMinIndia @sureshpprabhu my PNR is 8347300928 and mobile no is 7055129100. Coach and toilet are very dirty.No one is here for customer.,3,0,0
@RailMinIndia @GM_ECRly @DrmDnr pltfrm 4 PNBE ..sells softdrinks@MRP+5 &amp; RAILNEER@15 even thgh clearly written@15 https://t.co/3mXmmpSrjq,8,0,0
@RailMinIndia - extremely dirty bathrooms in ac 2 tier coaches of 12552. The overall maintenance and cleanliness seems below par,3,0,1
@RailMinIndia want to inform u that train no12562 run late on regular basis please intervene to correct it's timing.why always run late,2,0,1
"@RailMinIndia having very bad experience by railway TTE in G3 OF 12984 SEAT 10 , TTE NOT EVEN RPLYD PRPRLY WEN ASKED ABT SEAT 4 LADIES",7,0,0
RT @TheRealDharmu: @razzaqlucky @MDARIFAZIZ1 @rafeliberty @PiyushGoyal @SCRailwayIndia @drmned @RailMinIndia Is any action taken or juâ¦ ,1,0,-1
@RailMinIndia  no coach location sign boards on Ludhiana JN . IT IS VERY HARD TO RUN FOR it when not aware. LDH JN is a busy station.,8,0,1
Pantry manager has promised to look into the matter. Hope this never continues. Thanks for the help. https://t.co/juH2XstguW,1,0,-1
@sureshpprabhu @RailMinIndia There is huge rush for tatkal tickets and BEM stn ticket window asks for extra rupees for ticket. Pls intervene,4,0,1
RT @princebiet: 2 hours journey completed in 6 hrs excluding waiting time 3-5hrs.u should take responsibility mostly trains late 5tâ¦ ,2,0,0
@sureshpprabhu @RailMinIndia @drmdelhi Mission 5 min fail at DEC.PASSANGER not getting tickets in 5 min https://t.co/0GC9NW3uxB,4,0,0
@sureshpprabhu @RailMinIndia Train no-12488(semanchal)From -Anvt to PatnaRunning very late(4 to 9 hrs) on daily basis.plz do the needful.,2,0,2
@pkroy0077 @RailMinIndia veg thali you paid RS50 only .,1,0,-1
@RailMinIndia again train late by an hour https://t.co/W1YPmaCj4N,2,0,0
"RT @RailMinIndia: Sh. Vishvesh Chaube,GM NR undertook surprise inspection of New Delhi Stn &amp; took stock of passenger amenities of traâ¦ ",1,0,-1
RT @kautilyadutt: #NTES National Train enquiry system is not updating #Mumbai Localtrain running info properly @Central_Railwayâ¦,8,0,1
"@sureshpprabhu @RailMinIndia Bought 1st class ticket of western rly local train, board oldest train running on d li https://t.co/zAqO9Zm1KR",1,0,-1
@RailMinIndia @SRailwayIndia on board    housekeeping info stickers tampared  no housekeeping and  rain water comming through windows,7,0,0
@RailMinIndia VERY VERY dirty toilets. 12423 DBRT Rajdhani Express. Coach B4.Never expected this in Rajdhani train@sureshpprabhu,3,0,1
@RailMinIndia...toilet very dirty in s4 coach of saraighat express 12345...contents of toilet are over flowing....,3,0,1
@RailMinIndia @sureshpprabhu Water being wasted at LTT(Mumbai). No action taken by the station master.. https://t.co/cdfsa43XyZ,8,0,1
@SirDebasis @Naren_Reddy23 @leomanojc @SayNoToHindi @mnsadhikrut @abpmajhatv @anilshidore @RailMinIndiaâ¦ https://t.co/Rupv5ynCuH,1,0,-1
@RailMinIndia very dirty kamakhaya plateform no 4 see d mentally retaired people n bagger at plateform no cleaning https://t.co/0YmVAkeUul,8,0,0
@RailMinIndia I'm on train 02366 ANVT Patna Suvidha with dynamic fare. Paid Rs 1800/- for SL with no pantry &amp; this train is late!,2,0,0
@RailMinIndia @GM_CRly @drmmumbaicr Tweet No 1. Suburban Central Trains late again by 20-25 mins during peak hour. Jam Packed. Made in India,2,0,1
"@sureshpprabhu @RailMinIndia I am travelling by 14512 Nauchandi Express, the train is already late by 3 hours causing great inconvinience.",2,0,1
@sureshpprabhu @indiaraillnews @IRCTC_Ltd @RailMinIndia @Indianrlyinfo @PMOIndia charging 5 rs etc per water bottle and behaving badly..,8,0,1
@RailMinIndia why there is no announcement for 12431 which was schedule to reach at Panvel at 18:05 PM on 2/12/17. Please respond,8,0,0
@RailMinIndia immediate medical assistance needed at Kanpur rly st in Brahmaputra mail gen coach near engine,5,0,2
